Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Loam,Rice,933.4501914037932,37.58449634407215,True,True,Rainy,91,8.130109130285005
East,Clay,Rice,507.92542908288334,30.30949907929258,False,True,Sunny,99,4.655864962745734
North,Chalky,Wheat,969.3161731283702,32.30318285180199,False,False,Cloudy,97,5.273017274783513
West,Silt,Wheat,183.92802172645548,26.338096240638663,True,False,Sunny,98,2.6509768641780376
South,Chalky,Cotton,723.9382955194535,34.53779435195783,True,True,Cloudy,122,7.430379996805231
South,Sandy,Soybean,805.2006675694311,20.26172920279675,False,False,Sunny,104,4.284366184900057
South,Loam,Maize,328.6309708741502,36.81088494865421,True,True,Rainy,81,5.075617187466733
South,Sandy,Soybean,836.0081034450911,29.66127245841739,True,True,Rainy,122,6.9364596555961375
East,Peaty,Wheat,193.45111543470185,27.637731305825213,True,True,Cloudy,87,4.180117137163698
East,Clay,Rice,140.25987153085515,33.976299066318646,True,True,Rainy,69,3.684368485683913
North,Peaty,Barley,667.5665587757843,18.75950838877213,False,True,Sunny,80,5.002742202818494
East,Sandy,Wheat,199.53993922866903,22.710167420557628,True,True,Sunny,96,3.329083490735415
East,Sandy,Wheat,460.726541610301,25.751675644842827,True,False,Cloudy,80,3.955360163223234
West,Clay,Cotton,233.0946447493669,25.383404905545436,True,False,Sunny,141,3.246906514648446
North,Clay,Barley,421.0462086458383,30.97192691518396,True,False,Cloudy,85,3.7188678045424486
South,Loam,Wheat,798.6781910515749,30.208223066538658,False,True,Rainy,117,5.645179257697149
South,Clay,Maize,262.91619607579224,18.29834306407496,True,True,Cloudy,134,4.009263449264047
East,Sandy,Barley,159.94810335454608,19.76223574045696,True,True,Rainy,116,3.3981352162552168
West,Chalky,Wheat,987.2922311002868,28.87733888459598,True,False,Rainy,107,7.229676211493094
North,Silt,Rice,949.7562127793144,21.255962946256016,False,False,Cloudy,119,5.350661300088914
East,Sandy,Soybean,607.9157639363505,31.31589958549313,True,True,Sunny,144,6.678995930133373
East,Loam,Wheat,780.1691997330108,38.1875347205248,True,True,Rainy,139,6.38679318748
East,Silt,Cotton,404.51189363375,27.96660137801525,True,False,Cloudy,73,4.867313028508141
East,Sandy,Soybean,939.931194597204,32.89564725587044,False,True,Sunny,142,6.611556092886277
South,Peaty,Soybean,477.9166570413829,32.09747051520128,True,False,Rainy,99,4.507816583764846
West,Sandy,Maize,355.8022729460781,39.3501011027256,True,False,Sunny,71,5.230440929087759
South,Peaty,Wheat,433.73659153242494,21.0906102884504,False,True,Sunny,139,2.6751605105264407
East,Sandy,Cotton,384.0307999744871,20.533000921653837,False,True,Cloudy,121,2.915386661199619
West,Chalky,Soybean,961.3999214134552,32.55107146697221,False,True,Cloudy,122,5.981021645973539
East,Peaty,Maize,417.647056705503,32.3603227083597,True,False,Cloudy,96,3.823174856858941
North,Chalky,Wheat,569.3144082885058,16.179420675322604,True,True,Rainy,133,5.559624708512981
East,Loam,Barley,219.73215871303836,16.206019013560848,False,False,Sunny,141,1.2356553068579512
West,Sandy,Cotton,542.445266888014,38.87031758532963,True,False,Rainy,146,5.200910155342153
North,Peaty,Maize,941.618224561128,32.30854365608507,False,True,Cloudy,134,6.585761065829714
East,Chalky,Rice,632.5294357346867,33.19478387443225,True,True,Cloudy,70,6.301240181694418
West,Loam,Rice,339.4735279016027,20.22555590323797,False,True,Cloudy,125,3.35330731559275
East,Chalky,Soybean,529.8685540896265,37.19545194511062,True,False,Cloudy,70,4.395175475601693
West,Sandy,Wheat,646.4323212337919,29.838348735256893,True,True,Cloudy,85,7.012117935789684
North,Silt,Soybean,980.8197425519112,17.333180764741282,False,True,Cloudy,73,6.715481220951425
South,Clay,Barley,852.2921371919412,32.83621744823597,False,True,Sunny,66,6.514922927831077
East,Silt,Rice,976.1629982253604,37.059570641503896,False,True,Sunny,69,7.513677803858285
West,Clay,Soybean,976.2126348691518,29.716300567686083,False,True,Sunny,68,6.912236610769541
East,Chalky,Rice,188.24615368841788,20.183708040832595,False,True,Cloudy,88,2.791293065833904
North,Chalky,Soybean,477.01015056857176,36.45847212271431,False,False,Rainy,67,3.137857403202754
North,Peaty,Rice,500.4413562133325,36.11778511100388,True,True,Cloudy,115,5.06102384980098
North,Sandy,Cotton,531.1662659916447,34.37728829354165,False,False,Rainy,101,3.413110935054983
North,Peaty,Rice,813.4185008862474,39.81311254565833,True,False,Cloudy,105,5.449062034664574
East,Loam,Soybean,577.5663630446227,20.34428679678298,True,True,Rainy,118,6.487712554394245
North,Peaty,Wheat,219.5786260910413,17.316317498964775,True,False,Rainy,124,2.276808039621164
West,Sandy,Wheat,865.2359385922357,17.20587355765904,True,False,Sunny,146,6.25128684521
North,Chalky,Barley,566.9907596743719,32.2077776985398,True,False,Rainy,88,4.80257913177572
South,Silt,Wheat,469.87875567842434,24.38450019039501,True,True,Rainy,135,5.332137728233442
North,Loam,Soybean,358.554539511438,23.97182544959243,False,False,Rainy,130,1.8546020468526725
South,Clay,Maize,211.95017043274083,36.53748519090073,True,False,Sunny,74,3.218223101447657
South,Clay,Barley,667.7022353823154,30.30078882944636,True,True,Cloudy,146,6.675857993348523
North,Clay,Barley,306.2442492073276,20.33167961486999,True,True,Rainy,78,5.5556546280647
East,Peaty,Barley,106.4326649556715,20.66179937813865,True,False,Cloudy,63,2.403123637022031
South,Clay,Rice,389.9859218929118,38.16867785623187,True,False,Sunny,117,4.404177875618411
North,Chalky,Rice,247.287186959832,32.17387673668672,False,True,Cloudy,99,3.181424006652574
West,Loam,Barley,645.6700942760183,29.66755541659417,True,True,Cloudy,141,6.847663995328025
South,Loam,Maize,457.6428842141888,35.057317656954325,True,True,Rainy,90,6.366039842131919
West,Loam,Cotton,933.2193733152044,31.85359142938763,False,False,Sunny,76,5.675639843101782
South,Peaty,Cotton,708.3330099958017,21.947864015507555,False,True,Rainy,124,4.995182094137666
East,Loam,Rice,263.9749575358875,21.328140094761864,False,True,Rainy,60,3.095310374724357
North,Chalky,Soybean,985.7545866050442,15.395880366468718,False,True,Sunny,136,6.344659973180907
North,Clay,Soybean,788.6576245230794,28.45846653922959,False,False,Sunny,77,4.885157974622672
East,Sandy,Soybean,784.2974219199044,37.178334473701966,True,False,Rainy,86,6.052648396345443
West,Peaty,Soybean,343.18192411787584,32.285640736315486,False,True,Sunny,86,3.761217270230025
South,Chalky,Maize,870.3483467546847,19.087584343519904,False,True,Sunny,77,5.495373176079759
North,Silt,Maize,102.94761215173212,20.57330935505123,True,True,Cloudy,128,2.8360702733863685
West,Silt,Wheat,686.273606735916,27.277322073127067,True,True,Cloudy,69,6.024190060618556
East,Peaty,Maize,414.4447938166762,39.85897537945422,False,False,Rainy,130,2.245183999045227
West,Loam,Barley,925.5066383339284,38.34371452962195,False,True,Cloudy,121,7.074512871610217
South,Loam,Wheat,250.86203125267147,38.71381404664009,True,True,Rainy,71,5.023029477254207
South,Chalky,Rice,559.268855957557,15.619970621853511,True,False,Cloudy,76,4.771540354024486
South,Peaty,Soybean,568.3404464514317,19.58922534845533,False,False,Rainy,93,4.405813171371896
West,Silt,Soybean,626.731468171883,31.958402634074893,True,False,Rainy,143,5.262498352671713
East,Peaty,Soybean,658.1491271005996,37.594145357914925,False,True,Cloudy,143,5.373605046279933
West,Chalky,Cotton,835.1669361417104,19.30357411246508,True,True,Sunny,144,8.076765724049219
North,Chalky,Barley,489.3614268161003,36.07880075203029,True,True,Rainy,86,5.704392580803532
East,Clay,Soybean,129.72964192562466,38.483585781435096,False,False,Rainy,137,0.9336156051207908
East,Sandy,Barley,574.6672842399933,35.24688501567324,True,True,Rainy,75,6.973321488164027
North,Sandy,Wheat,461.5315075176163,23.048729098312077,False,False,Sunny,112,3.022394253862048
East,Sandy,Barley,222.84671471674244,28.574405774308172,False,True,Sunny,99,2.5280846625417874
West,Chalky,Cotton,620.1689315608122,39.032320368035705,False,False,Rainy,106,4.048947562499183
West,Clay,Maize,749.5545534927979,25.156169317339803,False,False,Sunny,118,3.850027983637002
West,Clay,Maize,430.8764113163881,28.1885236695958,False,True,Rainy,117,3.8234307991464185
East,Silt,Rice,554.7642491480075,29.13332798343052,False,True,Sunny,123,4.58353263628817
North,Chalky,Wheat,433.11119973543055,22.03102956085687,False,False,Sunny,81,2.8594602549358448
North,Silt,Maize,464.42147296414805,28.61898720500924,True,False,Rainy,68,3.6898840190869846
South,Clay,Rice,985.9640306342684,39.639711196632526,True,True,Sunny,143,8.14964624297068
North,Chalky,Soybean,144.56521799382418,32.39623286693232,True,True,Sunny,101,4.247732412001868
South,Silt,Cotton,265.93594684920447,30.31776251859864,True,True,Sunny,145,5.312996587326835
North,Silt,Soybean,752.2015248465509,35.41953216680473,True,True,Cloudy,95,7.374405220216431
East,Sandy,Rice,153.7931663519617,36.27094422006152,False,False,Cloudy,109,0.4447093949735783
South,Sandy,Soybean,401.6851548362112,28.355949815594453,True,False,Cloudy,71,4.258922931775002
South,Clay,Barley,947.364339216853,21.60219176564343,True,True,Cloudy,66,7.556302374547304
North,Sandy,Barley,135.1882846981167,31.628393493740514,True,True,Sunny,137,4.090317559287731
South,Loam,Maize,378.0741810675847,28.293579032884654,False,False,Rainy,135,1.8820022384591408
South,Clay,Maize,761.5651539311416,27.267151077550764,True,True,Cloudy,118,7.226489680476512
South,Chalky,Maize,148.72072693256976,23.8692944365808,True,True,Sunny,135,3.52876830183553
South,Silt,Cotton,882.4197827367221,23.90118427639855,False,False,Cloudy,101,4.889216329800041
North,Sandy,Wheat,883.8772560790654,39.29777494888489,False,True,Cloudy,144,6.419475873172572
East,Peaty,Rice,710.0077243879788,39.16585426048144,False,True,Sunny,137,6.014434146147987
West,Loam,Wheat,522.1169807583581,16.316696457139567,False,True,Rainy,111,3.92892216906811
North,Loam,Maize,876.273711733169,34.12134553646022,True,True,Rainy,89,7.599182589967276
North,Sandy,Barley,551.7542957660974,20.617164767719437,False,False,Sunny,131,3.032273634573032
South,Peaty,Wheat,114.64438899039313,24.21541032468182,False,False,Rainy,61,0.5181970242328091
South,Sandy,Barley,659.5194404821118,15.61852465618067,True,True,Rainy,119,6.323376595902687
South,Chalky,Rice,653.7214088270757,28.819563840320505,False,True,Sunny,89,4.816927620987759
South,Chalky,Cotton,674.1458415144823,37.00256793555627,False,True,Rainy,62,5.883050015760517
West,Sandy,Maize,503.2206327672505,34.428168180708965,True,True,Rainy,80,6.0397877626237575
North,Sandy,Soybean,242.93222431275748,34.71220606657526,False,True,Sunny,130,2.246197887287377
South,Sandy,Cotton,990.8921986181606,28.31816687338057,True,False,Rainy,86,7.309656991102755
East,Chalky,Rice,187.56039221105945,28.48996324058245,False,True,Cloudy,83,2.916843203507091
South,Sandy,Maize,687.0115712352793,29.24048680233087,False,True,Cloudy,111,5.630641127893123
East,Silt,Soybean,368.8294083004528,19.03385829426191,True,True,Sunny,61,4.25041001653748
South,Sandy,Soybean,488.2268425043485,18.177374008803557,True,False,Sunny,135,5.3330394391044935
West,Loam,Soybean,501.5635709101829,16.982659569590613,True,True,Sunny,81,4.757943418511087
West,Peaty,Rice,988.628206532462,36.86807060580293,False,True,Cloudy,137,6.302102125912032
North,Silt,Maize,683.531034089146,29.949763869320872,False,True,Cloudy,126,5.577379475907731
North,Silt,Barley,189.49720163928052,35.17631749517524,False,True,Rainy,83,1.9004668402481375
West,Silt,Wheat,870.4865950003672,22.10555104743461,False,True,Cloudy,86,6.219124345110843
South,Chalky,Soybean,897.5485104772359,16.914623150873172,True,False,Cloudy,137,6.078284518929256
West,Silt,Wheat,308.8359353051296,32.217103544840214,True,False,Rainy,84,4.169262942848085
North,Peaty,Soybean,618.9543988343206,26.82307159419799,True,False,Rainy,97,4.853968416952892
West,Peaty,Cotton,992.1954513163016,30.04021119281423,False,False,Sunny,60,5.75331338027617
North,Loam,Cotton,281.74218560618283,36.012304260666866,True,True,Cloudy,107,4.92631117073379
West,Sandy,Soybean,566.593495043297,39.12306850656881,False,True,Sunny,141,5.005157700426669
South,Silt,Cotton,735.4427016351955,24.844152813736613,False,True,Rainy,86,5.2017363959041765
West,Clay,Maize,155.66539589089004,31.135571238341605,False,False,Cloudy,147,1.1880400730218867
South,Chalky,Rice,966.1967700884068,35.34473305847635,True,True,Rainy,88,7.668850336182094
East,Peaty,Maize,953.5505561906574,36.4007475402761,False,True,Sunny,72,6.639836036812105
West,Chalky,Barley,973.1277493193004,33.861562552999146,False,True,Sunny,79,6.4437004217087575
East,Silt,Rice,491.0556717823397,31.98767398719248,True,True,Sunny,97,5.668911767506335
East,Clay,Maize,672.4994216010083,37.14366718645756,False,True,Sunny,109,5.3527855064809415
North,Loam,Wheat,704.3387938552023,18.74571059373813,True,False,Cloudy,114,4.181326422248393
West,Silt,Wheat,960.6156692245686,39.95520281823242,False,False,Rainy,103,5.9914630264634425
East,Loam,Maize,453.9769986605632,29.798507850973884,True,True,Rainy,69,6.053903629839795
North,Silt,Rice,849.2243227381146,36.33307981379781,False,False,Rainy,86,4.054768055535927
South,Chalky,Maize,818.8088550567915,20.017625818567268,False,False,Sunny,64,3.602323136058144
West,Silt,Wheat,521.6253838093885,21.81415717137297,True,True,Rainy,118,5.278116912181563
South,Chalky,Maize,295.73073994656863,23.63694061564898,False,True,Sunny,119,2.4440008657656724
East,Loam,Soybean,961.4573994368616,26.31036503713659,False,False,Sunny,85,4.887187965790569
North,Peaty,Wheat,149.52534138553816,17.920998590342794,True,False,Sunny,144,2.268098999384039
North,Clay,Barley,576.7817011696607,34.44722679378916,True,True,Sunny,73,6.656497667768354
East,Loam,Rice,250.79691580609204,20.733172234997294,False,False,Rainy,100,2.079922299208508
East,Silt,Barley,693.6274703230736,39.92683738852006,True,False,Sunny,61,5.526189374491106
West,Clay,Wheat,620.919702833796,36.51950856023437,False,False,Cloudy,101,3.88976644309943
West,Peaty,Rice,444.9286522670143,31.123251893107746,False,True,Cloudy,110,4.335792902708087
East,Sandy,Maize,990.4007447804717,22.57971005053409,True,True,Sunny,89,8.016632745336691
North,Silt,Wheat,293.6048299587484,29.081197986128856,False,False,Cloudy,63,2.446618645266493
West,Sandy,Wheat,366.2424753712584,20.7272548289564,False,True,Rainy,81,3.2969569036102664
North,Silt,Cotton,203.74612805878527,25.535075412584085,False,True,Sunny,126,1.881453641109755
West,Loam,Maize,215.6042876160966,39.356001061998825,False,False,Cloudy,122,2.889738301920634
East,Chalky,Wheat,742.9123496127077,16.568709252806,True,True,Cloudy,111,7.165645362501179
North,Clay,Maize,468.5744623949181,25.890103126539145,False,False,Sunny,116,2.5567786343582206
South,Chalky,Barley,507.2274897000863,22.630161321639413,False,False,Rainy,85,2.072363411786152
East,Sandy,Maize,312.82597681862023,15.158107331421368,False,True,Sunny,100,3.1506746996907493
South,Sandy,Barley,936.103873560312,17.018161644519807,True,True,Sunny,110,7.473713134721755
North,Sandy,Soybean,221.08023632657307,18.6498970880389,True,False,Sunny,127,2.9111686546792366
South,Silt,Soybean,352.30677578715984,25.02020352012753,True,True,Rainy,142,4.387696324206125
West,Silt,Rice,140.0735589331388,27.189402488609364,True,True,Rainy,119,5.254682386546442
East,Peaty,Rice,852.7006287858862,39.32924104697374,True,False,Rainy,100,6.613867959932628
North,Clay,Rice,263.55781855098274,20.00468304341741,False,True,Sunny,110,2.933900580270259
East,Sandy,Rice,281.22650724661435,27.584659849003685,False,True,Rainy,61,3.8897268137590624
North,Sandy,Wheat,239.73587043896947,21.394522476635505,False,True,Sunny,114,2.6175165880583133
South,Chalky,Cotton,833.1733096589,37.90294160049904,False,True,Sunny,87,6.485977825000075
South,Sandy,Cotton,929.4849742822124,16.312634173117313,True,False,Cloudy,94,6.524140555753763
South,Clay,Rice,178.84661558093387,25.928451419981755,True,True,Rainy,72,4.315563616537919
South,Sandy,Barley,809.2736407542635,39.58644117329775,False,True,Rainy,102,5.769265906421609
South,Sandy,Cotton,473.6522533980527,26.31255953628262,False,False,Cloudy,84,2.789542203301947
East,Chalky,Maize,480.624104106427,38.5894896999429,False,True,Sunny,144,5.924679255642428
North,Silt,Barley,969.1465705604862,29.17190924857639,False,False,Sunny,78,5.4273808819091744
North,Sandy,Wheat,713.8101090684127,30.221505914222405,False,True,Rainy,75,5.798195903853165
West,Peaty,Wheat,503.0866872255556,20.99383815052273,False,True,Cloudy,107,4.150417825676431
North,Silt,Cotton,102.3919987198489,25.104462315643364,True,False,Cloudy,137,2.1266359950668394
North,Peaty,Maize,656.7141309719468,30.95910793700218,False,True,Sunny,64,5.250824764615803
West,Chalky,Rice,725.9753373624851,38.592410002616624,False,False,Cloudy,85,4.907652992500754
West,Clay,Barley,625.2269264774297,33.244504946249954,True,True,Sunny,61,6.944653544066621
West,Silt,Soybean,192.7110629678752,33.5472046986382,True,False,Sunny,77,2.800338326164173
South,Chalky,Rice,681.9768017469297,38.33229514738139,True,False,Cloudy,75,6.078322907410121
West,Sandy,Cotton,863.0512563887369,19.633226055845416,True,False,Rainy,121,6.134291891967478
North,Loam,Soybean,278.574448011315,32.46495102609453,False,True,Cloudy,66,3.597278645697924
East,Sandy,Maize,196.76148970619312,38.64526892754026,True,True,Sunny,133,3.9792361760191066
South,Chalky,Wheat,682.9305165232147,18.466226318521084,True,True,Sunny,65,5.915626347810784
South,Loam,Maize,640.7142516948306,39.18821706252166,False,True,Cloudy,77,5.531688566633897
North,Clay,Wheat,956.2776340246182,29.967623636661543,True,True,Sunny,123,7.52161284228016
East,Silt,Barley,683.5419463562712,20.7987007743852,False,True,Rainy,142,5.395554035218628
South,Sandy,Cotton,888.215687245454,34.1699668920628,False,False,Cloudy,90,5.5679897519012505
East,Loam,Cotton,733.0712077104207,33.04255905489098,True,False,Cloudy,63,5.475757791262905
South,Silt,Maize,723.3412369008703,20.13068286503833,True,True,Rainy,67,7.2041592540352255
South,Silt,Soybean,598.0303191205464,15.828093651398234,True,False,Cloudy,63,4.794827265777147
West,Chalky,Rice,846.1086949230331,31.21999886099238,True,True,Rainy,67,7.381680867293135
West,Clay,Soybean,935.7705054579948,35.44877436562274,True,True,Sunny,91,7.997201928656724
East,Sandy,Rice,314.40364165038324,28.134765750070315,True,False,Cloudy,111,3.552408583073358
North,Silt,Soybean,921.0332772522,26.08900970802314,True,True,Cloudy,142,8.135203861173457
West,Loam,Barley,236.92079653441323,22.63046501187539,True,False,Cloudy,114,3.1104410970672274
West,Sandy,Wheat,126.92688214459292,37.859964608212906,False,True,Rainy,69,2.266100603237609
North,Sandy,Maize,858.8470984330364,36.49508543474255,True,False,Cloudy,98,6.224604888624018
South,Silt,Soybean,907.2657552912892,27.162417564001327,False,True,Cloudy,125,4.964907612543012
North,Silt,Wheat,659.8762787467169,17.558796494785877,False,True,Sunny,134,4.045866031702207
East,Chalky,Cotton,746.6848631190785,25.947369162361436,True,False,Sunny,113,5.4398655671331575
East,Sandy,Soybean,580.8749241572775,21.004552910481788,False,True,Rainy,144,5.156588344146013
North,Sandy,Cotton,194.49615059845783,17.770694567452868,True,False,Rainy,100,3.0874028469760413
West,Sandy,Barley,466.9594929155501,22.49850891997212,False,True,Sunny,142,4.29401215065516
North,Clay,Cotton,800.4788276834018,28.267291998501012,True,False,Cloudy,96,5.645475774171947
South,Peaty,Maize,476.2802065275759,20.275617973321317,False,True,Sunny,92,3.781371908726492
North,Chalky,Rice,125.11797315139074,32.59778090702834,True,True,Cloudy,84,3.5180199617717056
South,Silt,Cotton,811.0778512114435,31.355519983252865,True,False,Rainy,97,5.629826508635795
West,Loam,Soybean,580.0641619818041,19.007775862851503,True,True,Cloudy,146,6.085212386486908
West,Clay,Rice,894.7783866188375,16.158422551365867,False,True,Cloudy,90,5.949576368820078
East,Peaty,Cotton,838.564139167954,17.85151899539931,True,False,Sunny,86,6.059187634072591
East,Clay,Rice,613.7604807898641,20.73298108702277,True,True,Sunny,71,6.395701070761883
North,Chalky,Maize,235.6488055051044,20.806287375137057,False,True,Sunny,139,2.3292687080867776
West,Loam,Soybean,776.328831026759,35.63547365357097,True,True,Rainy,145,7.41235479168075
North,Silt,Maize,491.12846114107685,19.40232103869554,True,True,Rainy,103,5.678944535508765
South,Peaty,Maize,119.77541316628154,29.077555327446348,False,False,Rainy,134,1.3342679048656931
East,Silt,Wheat,736.491576701019,17.23790928785678,True,True,Rainy,116,6.681353262779571
South,Clay,Barley,759.2283718829183,31.181894529336844,False,True,Rainy,127,5.962706310017845
West,Peaty,Wheat,845.6045523326643,34.79970848815394,False,True,Sunny,68,6.232911636532969
North,Sandy,Rice,613.9372792009463,23.924924968586936,True,True,Cloudy,142,6.026829373688411
East,Clay,Rice,782.9770368762844,28.05384803098741,False,True,Sunny,115,5.577211807332201
North,Silt,Maize,621.3322495188315,28.012439158078344,False,True,Sunny,125,4.391578866979325
North,Loam,Soybean,562.6893611973414,19.61655056384262,True,False,Sunny,145,4.988877317721322
North,Chalky,Cotton,797.777136121351,18.8916082872648,False,False,Rainy,143,4.129800987110166
South,Silt,Cotton,308.58661531226505,19.96357519181429,True,True,Sunny,108,4.309263037893711
West,Peaty,Wheat,328.2044090512712,18.00386938027866,False,False,Rainy,69,1.4218162283105296
North,Loam,Barley,461.55859336394224,21.500463087869065,False,False,Rainy,115,4.089546556980238
North,Sandy,Rice,486.9822756429372,17.29793109749745,True,True,Sunny,105,5.857633005464952
North,Silt,Wheat,790.6541670359646,15.91236093570448,True,False,Sunny,115,6.32672877988667
North,Silt,Barley,185.0522802785573,26.605921196864628,False,True,Rainy,73,2.524724381412028
West,Peaty,Cotton,306.8693369951649,35.91070560427542,True,True,Cloudy,76,4.810865756442508
South,Silt,Soybean,410.36812843548654,28.24294884528445,False,True,Cloudy,102,3.534654039619596
South,Loam,Wheat,293.776667186703,29.675057121361647,False,False,Sunny,107,1.206461980606043
South,Clay,Wheat,559.9600468750353,29.509261128812675,False,False,Cloudy,109,3.218088849745939
North,Chalky,Maize,960.3048950596764,20.26106975255538,True,True,Sunny,98,7.67025919571227
West,Clay,Maize,966.618714392667,32.79355563051255,False,False,Sunny,85,6.130573809531608
North,Chalky,Rice,462.0290179693651,27.981924536344263,False,True,Rainy,79,3.719302305529295
North,Loam,Soybean,741.3211997729737,35.232543717613254,True,False,Sunny,116,5.538037954620919
North,Chalky,Barley,764.1666906609445,26.86942988637676,True,False,Sunny,92,5.521150918085907
West,Clay,Barley,937.9066018687272,26.365524242253365,True,True,Sunny,66,7.652657023321396
West,Peaty,Maize,545.6736955622653,28.40578741311037,False,False,Cloudy,117,3.0317836837156085
North,Peaty,Cotton,580.6008429094169,29.115539524498885,False,True,Sunny,90,4.6630960665988175
North,Chalky,Barley,685.1206493215171,31.423509591600556,True,False,Cloudy,132,5.905785649936516
West,Chalky,Barley,189.3975487033469,26.37463698422295,True,False,Rainy,134,2.5887463041555048
North,Silt,Soybean,971.47172841328,26.47834141936769,False,False,Rainy,114,5.406604880491799
South,Peaty,Barley,345.3106000881918,34.234435932821924,False,True,Rainy,132,3.8651462835873223
South,Peaty,Barley,773.5935758692591,26.02772432919109,True,True,Sunny,114,7.544326463408488
East,Loam,Wheat,380.5298788450288,18.69911811214449,True,True,Sunny,89,4.176156829058539
North,Silt,Cotton,806.5072491705874,28.862734596660736,True,False,Cloudy,79,6.984994875660144
West,Sandy,Maize,827.9366034133618,34.614641214230815,False,True,Cloudy,100,5.215112990293649
South,Silt,Maize,573.413609931454,21.210981359275927,False,True,Rainy,111,3.989148211108507
East,Peaty,Rice,716.284155280906,15.235790332758311,True,False,Sunny,99,5.216963717638735
South,Peaty,Barley,563.1153111380181,38.18636192061372,True,False,Cloudy,93,5.10776772695555
West,Peaty,Maize,301.5067753978197,26.944605980654885,False,False,Rainy,90,2.067453639666867
South,Sandy,Rice,118.34920997119012,15.296660226910742,False,True,Cloudy,79,1.5074713456955182
East,Clay,Soybean,974.3936685891076,36.99921115305089,True,True,Sunny,100,8.811599269460496
South,Silt,Wheat,157.98756415629907,20.210977890340853,True,True,Rainy,89,4.106137955488182
West,Sandy,Maize,451.98656987336057,37.28109825779397,True,True,Rainy,149,4.976778013318183
South,Silt,Soybean,307.41445761444925,37.50036462022311,False,False,Rainy,149,3.025339881584918
North,Peaty,Barley,925.5037748429332,21.513319593280706,True,True,Rainy,140,8.265258516103064
North,Sandy,Wheat,694.2009781727926,37.99826840997305,True,True,Cloudy,78,7.002540802644897
South,Silt,Maize,170.74641719038507,35.34574526191397,False,False,Cloudy,88,1.9103721692711837
North,Chalky,Wheat,557.2701133354656,38.84607731114144,True,True,Rainy,71,6.402302795459885
South,Chalky,Cotton,197.5867712832253,22.25867807224314,True,False,Cloudy,128,4.540797866615413
South,Peaty,Maize,437.5996378879563,33.72773003103259,True,True,Sunny,109,5.6524410858832805
North,Silt,Wheat,437.3074942960039,30.616705353788177,False,True,Rainy,70,3.3563158300259985
West,Peaty,Cotton,134.8992294752576,24.142974251440297,True,False,Sunny,129,1.048411648299599
West,Clay,Rice,363.411180985576,36.24257362938683,False,False,Cloudy,71,2.759544624713859
West,Chalky,Maize,750.4153800562423,31.26764978204986,False,True,Sunny,100,5.816850465836829
West,Loam,Barley,697.0978182346183,18.67445822753955,False,False,Sunny,85,3.506106216489262
East,Peaty,Barley,840.1556225272822,37.07827114349258,False,True,Rainy,147,5.594922029842309
East,Silt,Rice,715.2508754608521,37.31867534887519,True,True,Rainy,111,7.00940651683279
South,Peaty,Rice,105.50540291850604,33.30564993531317,True,True,Cloudy,82,3.537252247613262
North,Chalky,Rice,103.84058334299388,21.35579488819487,False,True,Sunny,81,2.2879020076464167
West,Silt,Rice,934.8164414067794,22.788167856254848,True,False,Sunny,84,6.828012478813195
West,Clay,Maize,328.1541020728686,28.13379920822077,False,False,Cloudy,78,2.4381651873571992
East,Loam,Maize,989.4096499900317,16.42697578597003,False,True,Rainy,147,6.001434024457539
North,Clay,Cotton,857.905745787359,38.02036055284034,False,True,Cloudy,128,5.712554824611474
East,Clay,Maize,927.6869798122872,30.989120667213893,False,False,Rainy,122,5.605482894518153
East,Chalky,Cotton,508.8548245995604,22.66513734056704,True,False,Cloudy,109,4.205966953236962
West,Loam,Barley,465.4545773408367,15.215433612545525,False,False,Cloudy,95,3.185181207024157
South,Chalky,Rice,247.53474713478184,39.08269685583693,True,True,Cloudy,114,4.345745673550588
South,Clay,Soybean,607.5551755053461,28.400448603744465,True,False,Sunny,131,4.883178871414642
North,Clay,Soybean,544.6178427672727,21.237857375272423,False,True,Cloudy,116,4.125565652947944
North,Peaty,Maize,198.18751423582935,26.484734804092717,True,True,Cloudy,99,4.7356232415800426
West,Sandy,Wheat,270.7314051815391,25.170852024468136,True,True,Sunny,146,4.209049325750593
West,Silt,Wheat,585.5296368869974,16.81079712000261,True,False,Cloudy,120,4.822579605882521
North,Clay,Maize,734.9174628165898,29.24871579948077,False,False,Cloudy,107,4.26462248467789
East,Loam,Soybean,210.11205059074345,31.355542950305527,True,False,Sunny,124,3.0185829507673483
South,Peaty,Cotton,991.3607994099946,34.30792630150777,True,True,Sunny,66,8.613764871817827
East,Sandy,Wheat,727.078014257497,27.60023692151303,False,False,Sunny,73,4.545331722690527
East,Sandy,Barley,497.5687466955969,21.86239061709216,True,False,Rainy,128,4.80104654713702
West,Sandy,Maize,426.1104071987537,18.83568704605724,True,True,Sunny,71,4.611576605621464
East,Peaty,Rice,105.31588500723356,26.827751967105712,False,False,Sunny,103,0.9970726573708956
East,Silt,Maize,923.5478878073196,23.87528526018597,False,False,Rainy,67,5.5243418935534025
North,Loam,Cotton,815.6484077213202,33.24687546128668,False,True,Rainy,111,5.754037592005977
South,Loam,Cotton,453.3885167194077,34.38953216728781,False,True,Cloudy,99,4.161574108751761
North,Sandy,Rice,597.1656343719295,30.06641830831615,True,True,Sunny,77,6.736693876805192
